user_id,cluster_name,assigned_perk
496074,Price-Sensitive Explorers,Exclusive discounts
496273,High-Value Travelers,Free hotel meal
496286,Price-Sensitive Explorers,Exclusive discounts
496332,Price-Sensitive Explorers,Exclusive discounts
496382,Price-Sensitive Explorers,Exclusive discounts
496408,Hesitant Explorers,No cancellation fees
496566,Price-Sensitive Explorers,Exclusive discounts
496899,Hesitant Explorers,No cancellation fees
496972,High-Value Travelers,Free hotel meal
497042,Price-Sensitive Explorers,Exclusive discounts
497077,Hesitant Explorers,No cancellation fees
497108,Price-Sensitive Explorers,Exclusive discounts
497225,Price-Sensitive Explorers,Exclusive discounts
497475,Price-Sensitive Explorers,Exclusive discounts
497615,Price-Sensitive Explorers,Exclusive discounts
497678,High-Value Travelers,Free hotel meal
497680,Price-Sensitive Explorers,Exclusive discounts
497829,Price-Sensitive Explorers,Exclusive discounts
497915,Price-Sensitive Explorers,Exclusive discounts
498154,Price-Sensitive Explorers,Exclusive discounts
498199,Price-Sensitive Explorers,Exclusive discounts
498287,Price-Sensitive Explorers,Exclusive discounts
498298,Price-Sensitive Explorers,Exclusive discounts
498357,Price-Sensitive Explorers,Exclusive discounts
498363,Price-Sensitive Explorers,Exclusive discounts
498500,Hesitant Explorers,No cancellation fees
498574,Price-Sensitive Explorers,Exclusive discounts
498607,Price-Sensitive Explorers,Exclusive discounts
498665,Hesitant Explorers,No cancellation fees
498857,Price-Sensitive Explorers,Exclusive discounts
498931,Price-Sensitive Explorers,Exclusive discounts
499028,Price-Sensitive Explorers,Exclusive discounts
499038,Price-Sensitive Explorers,Exclusive discounts
499252,Price-Sensitive Explorers,Exclusive discounts
499313,Price-Sensitive Explorers,Exclusive discounts
499366,Price-Sensitive Explorers,Exclusive discounts
499375,Price-Sensitive Explorers,Exclusive discounts
499379,High-Value Travelers,Free hotel meal
499461,Price-Sensitive Explorers,Exclusive discounts
499475,Price-Sensitive Explorers,Exclusive discounts
499633,Price-Sensitive Explorers,Exclusive discounts
499634,High-Value Travelers,Free hotel meal
499659,Price-Sensitive Explorers,Exclusive discounts
499669,High-Value Travelers,Free hotel meal
499751,High-Value Travelers,Free hotel meal
499760,Price-Sensitive Explorers,Exclusive discounts
499780,Price-Sensitive Explorers,Exclusive discounts
499810,High-Value Travelers,Free hotel meal
499847,High-Value Travelers,Free hotel meal
499969,Price-Sensitive Explorers,Exclusive discounts
499979,High-Value Travelers,Free hotel meal
499990,Hesitant Explorers,No cancellation fees
500078,Price-Sensitive Explorers,Exclusive discounts
500196,Price-Sensitive Explorers,Exclusive discounts
500243,High-Value Travelers,Free hotel meal
500257,Price-Sensitive Explorers,Exclusive discounts
500288,Price-Sensitive Explorers,Exclusive discounts
500299,Price-Sensitive Explorers,Exclusive discounts
500493,Price-Sensitive Explorers,Exclusive discounts
500532,Price-Sensitive Explorers,Exclusive discounts
500646,Price-Sensitive Explorers,Exclusive discounts
500745,Price-Sensitive Explorers,Exclusive discounts
500773,Price-Sensitive Explorers,Exclusive discounts
500791,Price-Sensitive Explorers,Exclusive discounts
500828,Price-Sensitive Explorers,Exclusive discounts
500972,Price-Sensitive Explorers,Exclusive discounts
500974,Price-Sensitive Explorers,Exclusive discounts
501087,Price-Sensitive Explorers,Exclusive discounts
501125,Price-Sensitive Explorers,Exclusive discounts
501184,Price-Sensitive Explorers,Exclusive discounts
501322,High-Value Travelers,Free hotel meal
501344,Price-Sensitive Explorers,Exclusive discounts
501436,Hesitant Explorers,No cancellation fees
501512,Price-Sensitive Explorers,Exclusive discounts
501708,Frequent Planners,Free checked bag
501735,Price-Sensitive Explorers,Exclusive discounts
501764,Price-Sensitive Explorers,Exclusive discounts
501780,Price-Sensitive Explorers,Exclusive discounts
501794,Price-Sensitive Explorers,Exclusive discounts
501817,High-Value Travelers,Free hotel meal
501830,High-Value Travelers,Free hotel meal
501897,Price-Sensitive Explorers,Exclusive discounts
501947,Hesitant Explorers,No cancellation fees
502063,Price-Sensitive Explorers,Exclusive discounts
502145,High-Value Travelers,Free hotel meal
502210,Hesitant Explorers,No cancellation fees
502212,Price-Sensitive Explorers,Exclusive discounts
502353,Price-Sensitive Explorers,Exclusive discounts
502412,Price-Sensitive Explorers,Exclusive discounts
502435,Price-Sensitive Explorers,Exclusive discounts
502444,Price-Sensitive Explorers,Exclusive discounts
502609,High-Value Travelers,Free hotel meal
502626,Price-Sensitive Explorers,Exclusive discounts
502799,Price-Sensitive Explorers,Exclusive discounts
502819,Price-Sensitive Explorers,Exclusive discounts
502826,Price-Sensitive Explorers,Exclusive discounts
502847,Price-Sensitive Explorers,Exclusive discounts
502850,Price-Sensitive Explorers,Exclusive discounts
502875,Price-Sensitive Explorers,Exclusive discounts
502995,High-Value Travelers,Free hotel meal
503042,Price-Sensitive Explorers,Exclusive discounts
503049,Price-Sensitive Explorers,Exclusive discounts
503058,High-Value Travelers,Free hotel meal
503126,Price-Sensitive Explorers,Exclusive discounts
503161,High-Value Travelers,Free hotel meal
503277,Price-Sensitive Explorers,Exclusive discounts
503342,Hesitant Explorers,No cancellation fees
503418,High-Value Travelers,Free hotel meal
503483,Price-Sensitive Explorers,Exclusive discounts
503621,Price-Sensitive Explorers,Exclusive discounts
503760,Price-Sensitive Explorers,Exclusive discounts
503773,Price-Sensitive Explorers,Exclusive discounts
503918,Price-Sensitive Explorers,Exclusive discounts
503928,Price-Sensitive Explorers,Exclusive discounts
503945,Price-Sensitive Explorers,Exclusive discounts
503973,High-Value Travelers,Free hotel meal
504081,High-Value Travelers,Free hotel meal
504133,Price-Sensitive Explorers,Exclusive discounts
504240,Price-Sensitive Explorers,Exclusive discounts
504299,Price-Sensitive Explorers,Exclusive discounts
504320,Price-Sensitive Explorers,Exclusive discounts
504371,Price-Sensitive Explorers,Exclusive discounts
504435,Hesitant Explorers,No cancellation fees
504473,Price-Sensitive Explorers,Exclusive discounts
504579,Price-Sensitive Explorers,Exclusive discounts
504610,Price-Sensitive Explorers,Exclusive discounts
504665,High-Value Travelers,Free hotel meal
504669,Price-Sensitive Explorers,Exclusive discounts
504786,Price-Sensitive Explorers,Exclusive discounts
504859,Price-Sensitive Explorers,Exclusive discounts
504892,Price-Sensitive Explorers,Exclusive discounts
504916,Hesitant Explorers,No cancellation fees
504936,High-Value Travelers,Free hotel meal
504945,High-Value Travelers,Free hotel meal
505062,Price-Sensitive Explorers,Exclusive discounts
505066,Price-Sensitive Explorers,Exclusive discounts
505172,Frequent Planners,Free checked bag
505230,Price-Sensitive Explorers,Exclusive discounts
505285,Price-Sensitive Explorers,Exclusive discounts
505289,Price-Sensitive Explorers,Exclusive discounts
505358,Price-Sensitive Explorers,Exclusive discounts
505414,Price-Sensitive Explorers,Exclusive discounts
505498,Price-Sensitive Explorers,Exclusive discounts
505617,Hesitant Explorers,No cancellation fees
505667,High-Value Travelers,Free hotel meal
505680,Price-Sensitive Explorers,Exclusive discounts
505713,Price-Sensitive Explorers,Exclusive discounts
505747,Price-Sensitive Explorers,Exclusive discounts
505771,High-Value Travelers,Free hotel meal
505854,Price-Sensitive Explorers,Exclusive discounts
505916,Price-Sensitive Explorers,Exclusive discounts
505933,Hesitant Explorers,No cancellation fees
505941,Price-Sensitive Explorers,Exclusive discounts
506013,Price-Sensitive Explorers,Exclusive discounts
506130,High-Value Travelers,Free hotel meal
506186,Price-Sensitive Explorers,Exclusive discounts
506234,High-Value Travelers,Free hotel meal
506250,Price-Sensitive Explorers,Exclusive discounts
506347,Price-Sensitive Explorers,Exclusive discounts
506427,High-Value Travelers,Free hotel meal
506611,Price-Sensitive Explorers,Exclusive discounts
506652,Price-Sensitive Explorers,Exclusive discounts
506675,Price-Sensitive Explorers,Exclusive discounts
506704,Price-Sensitive Explorers,Exclusive discounts
506777,Price-Sensitive Explorers,Exclusive discounts
506807,Price-Sensitive Explorers,Exclusive discounts
506828,Price-Sensitive Explorers,Exclusive discounts
506837,Price-Sensitive Explorers,Exclusive discounts
506858,Price-Sensitive Explorers,Exclusive discounts
506990,Price-Sensitive Explorers,Exclusive discounts
507036,Price-Sensitive Explorers,Exclusive discounts
507133,Price-Sensitive Explorers,Exclusive discounts
507207,Price-Sensitive Explorers,Exclusive discounts
507273,Price-Sensitive Explorers,Exclusive discounts
507376,Price-Sensitive Explorers,Exclusive discounts
507395,Hesitant Explorers,No cancellation fees
507431,Price-Sensitive Explorers,Exclusive discounts
507435,Price-Sensitive Explorers,Exclusive discounts
507505,High-Value Travelers,Free hotel meal
507513,High-Value Travelers,Free hotel meal
507531,High-Value Travelers,Free hotel meal
507557,Price-Sensitive Explorers,Exclusive discounts
507573,Price-Sensitive Explorers,Exclusive discounts
507617,High-Value Travelers,Free hotel meal
507728,Price-Sensitive Explorers,Exclusive discounts
507732,Hesitant Explorers,No cancellation fees
507753,Price-Sensitive Explorers,Exclusive discounts
507759,Price-Sensitive Explorers,Exclusive discounts
507773,Price-Sensitive Explorers,Exclusive discounts
507805,Hesitant Explorers,No cancellation fees
508050,Price-Sensitive Explorers,Exclusive discounts
508096,High-Value Travelers,Free hotel meal
508111,Hesitant Explorers,No cancellation fees
508144,Price-Sensitive Explorers,Exclusive discounts
508153,Price-Sensitive Explorers,Exclusive discounts
508240,Price-Sensitive Explorers,Exclusive discounts
508360,Price-Sensitive Explorers,Exclusive discounts
508367,High-Value Travelers,Free hotel meal
508497,High-Value Travelers,Free hotel meal
508512,Price-Sensitive Explorers,Exclusive discounts
508546,Price-Sensitive Explorers,Exclusive discounts
508611,Price-Sensitive Explorers,Exclusive discounts
508625,Hesitant Explorers,No cancellation fees
508693,Price-Sensitive Explorers,Exclusive discounts
508713,Price-Sensitive Explorers,Exclusive discounts
508731,Price-Sensitive Explorers,Exclusive discounts
508829,Hesitant Explorers,No cancellation fees
508848,Price-Sensitive Explorers,Exclusive discounts
508849,Price-Sensitive Explorers,Exclusive discounts
508856,Frequent Planners,Free checked bag
508857,Price-Sensitive Explorers,Exclusive discounts
508860,Price-Sensitive Explorers,Exclusive discounts
508866,Price-Sensitive Explorers,Exclusive discounts
508877,High-Value Travelers,Free hotel meal
508891,Price-Sensitive Explorers,Exclusive discounts
508892,Price-Sensitive Explorers,Exclusive discounts
508901,Price-Sensitive Explorers,Exclusive discounts
508912,Hesitant Explorers,No cancellation fees
508917,Price-Sensitive Explorers,Exclusive discounts
508923,Frequent Planners,Free checked bag
508938,Price-Sensitive Explorers,Exclusive discounts
508940,High-Value Travelers,Free hotel meal
508944,Price-Sensitive Explorers,Exclusive discounts
508946,Price-Sensitive Explorers,Exclusive discounts
508964,Price-Sensitive Explorers,Exclusive discounts
508973,High-Value Travelers,Free hotel meal
509001,Price-Sensitive Explorers,Exclusive discounts
509024,Price-Sensitive Explorers,Exclusive discounts
509036,Price-Sensitive Explorers,Exclusive discounts
509052,Price-Sensitive Explorers,Exclusive discounts
509061,Price-Sensitive Explorers,Exclusive discounts
509069,Price-Sensitive Explorers,Exclusive discounts
509098,High-Value Travelers,Free hotel meal
509115,Price-Sensitive Explorers,Exclusive discounts
509119,Price-Sensitive Explorers,Exclusive discounts
509157,Price-Sensitive Explorers,Exclusive discounts
509160,Price-Sensitive Explorers,Exclusive discounts
509162,High-Value Travelers,Free hotel meal
509202,Price-Sensitive Explorers,Exclusive discounts
509221,High-Value Travelers,Free hotel meal
509242,Price-Sensitive Explorers,Exclusive discounts
509272,Price-Sensitive Explorers,Exclusive discounts
509278,Hesitant Explorers,No cancellation fees
509282,High-Value Travelers,Free hotel meal
509302,High-Value Travelers,Free hotel meal
509316,Price-Sensitive Explorers,Exclusive discounts
509324,High-Value Travelers,Free hotel meal
509341,Price-Sensitive Explorers,Exclusive discounts
509346,Price-Sensitive Explorers,Exclusive discounts
509353,High-Value Travelers,Free hotel meal
509354,Price-Sensitive Explorers,Exclusive discounts
509359,Price-Sensitive Explorers,Exclusive discounts
509402,Price-Sensitive Explorers,Exclusive discounts
509411,Price-Sensitive Explorers,Exclusive discounts
509413,Price-Sensitive Explorers,Exclusive discounts
509414,Price-Sensitive Explorers,Exclusive discounts
509419,Price-Sensitive Explorers,Exclusive discounts
509421,Hesitant Explorers,No cancellation fees
509435,Price-Sensitive Explorers,Exclusive discounts
509445,Price-Sensitive Explorers,Exclusive discounts
509453,Price-Sensitive Explorers,Exclusive discounts
509454,Price-Sensitive Explorers,Exclusive discounts
509459,Price-Sensitive Explorers,Exclusive discounts
509467,Price-Sensitive Explorers,Exclusive discounts
509498,Price-Sensitive Explorers,Exclusive discounts
509515,High-Value Travelers,Free hotel meal
509516,High-Value Travelers,Free hotel meal
509530,Price-Sensitive Explorers,Exclusive discounts
509552,Frequent Planners,Free checked bag
509598,Price-Sensitive Explorers,Exclusive discounts
509603,Price-Sensitive Explorers,Exclusive discounts
509626,Price-Sensitive Explorers,Exclusive discounts
509635,Price-Sensitive Explorers,Exclusive discounts
509638,Price-Sensitive Explorers,Exclusive discounts
509645,Hesitant Explorers,No cancellation fees
509681,Price-Sensitive Explorers,Exclusive discounts
509712,Price-Sensitive Explorers,Exclusive discounts
509713,Price-Sensitive Explorers,Exclusive discounts
509717,Price-Sensitive Explorers,Exclusive discounts
509749,Price-Sensitive Explorers,Exclusive discounts
509763,Price-Sensitive Explorers,Exclusive discounts
509765,High-Value Travelers,Free hotel meal
509781,Frequent Planners,Free checked bag
509822,Price-Sensitive Explorers,Exclusive discounts
509826,High-Value Travelers,Free hotel meal
509841,Price-Sensitive Explorers,Exclusive discounts
509855,Price-Sensitive Explorers,Exclusive discounts
509876,Price-Sensitive Explorers,Exclusive discounts
509892,Price-Sensitive Explorers,Exclusive discounts
509903,Price-Sensitive Explorers,Exclusive discounts
509919,Price-Sensitive Explorers,Exclusive discounts
509924,High-Value Travelers,Free hotel meal
509933,Price-Sensitive Explorers,Exclusive discounts
509969,High-Value Travelers,Free hotel meal
509990,Price-Sensitive Explorers,Exclusive discounts
510003,Price-Sensitive Explorers,Exclusive discounts
510022,Price-Sensitive Explorers,Exclusive discounts
